"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38"
"66",0.92513,1.38362,1.42787,1.0789,1.38323,0.87559,1.1632,0.65626,1.42792,1.34622,0.90031,0.759,1.7462,1.25996,1.20495,1.61213,0.66689,0.79001,1.66181,1.79066,2.0327,0.40222,0.99413,1.50272,0.18232,1.23023,1.52339,0.47525,1.12513,0.85636,0.93206,0.24351,-0.13605,0.57836,0.67921,0.59632,0.29209,0.21438
"67",-1.45769,-1.3942,-1.46227,-1.39781,-1.42668,-1.0326,-1.37386,-1.36832,-1.47649,-1.21583,-1.28137,-1.03209,-1.36149,-1.39979,-1.39503,-1.40095,-1.56783,-1.20466,-1.24482,-1.60767,-1.06221,-1.12665,-1.20963,-1.00781,-1.25268,-1.27619,-1.23051,-1.43337,-1.08902,0.60853,-0.92936,-1.44434,-1.47218,-1.34158,-1.22961,0.27287,-0.37661,-1.32403
"68",-1.45769,-0.32639,-1.46227,-0.18983,-0.12402,-0.57375,-0.12467,-1.36832,-1.47649,-1.21583,-1.28137,0.42473,-1.36149,-1.00702,-0.80606,-1.40095,-1.01619,-1.20466,-1.24482,-1.60767,-1.06221,-0.61148,-0.60827,-0.94761,-0.56913,-1.27619,-1.23051,-0.37745,-0.20213,1.22646,0.44812,-0.57605,-0.07826,0.67725,-0.42929,0.58343,0.7701,-0.37802
"69",-1.45769,-1.3942,-1.10579,-0.17963,0.38792,-1.05571,-0.98283,-1.36832,-0.68015,-0.74949,-0.87875,0.08564,0.07681,-0.57974,-0.39439,-1.11635,-1.23061,-0.54218,-0.30919,-0.51743,-0.3468,-1.12665,-1.20963,0.02106,-0.70764,-0.36234,-0.60562,-0.80243,-0.70496,-0.14821,-0.33101,-1.44434,-1.47218,-0.60356,-1.22961,-0.33245,-0.86996,-1.32403
"70",-0.1859,0.05702,-0.37862,-1.40715,-1.42668,-1.21719,-1.37386,-1.36832,-1.47649,0.50933,0.26045,-1.03209,0.98362,-1.39979,-1.39503,-0.3219,-0.31877,0.14902,-1.24482,-1.60767,-0.35102,-0.12843,0.44232,-1.48332,-1.25268,-1.27619,-1.23051,-1.39767,-1.08902,0.31576,0.1114,-1.31934,-0.20387,-1.34158,-1.22961,1.34522,0.33322,-1.32403
"71",-0.14499,0.25081,0.60754,0.31972,0.46559,0.45225,0.45664,-0.5896,0.56109,0.10466,0.31796,0.00223,0.14528,0.77282,0.02436,-0.1551,-0.69412,0.10311,-0.58192,-0.28554,-1.06221,-0.74148,0.30636,0.00583,-0.54721,-0.21071,-0.36648,-0.22298,-1.08902,0.18305,0.54345,-0.01561,-0.3534,0.46875,0.13579,0.34108,-0.0769,-1.32403
"72",-1.45769,-1.3942,-1.46227,-1.40715,-1.42668,-1.21719,-1.37386,-1.36832,-1.47649,-1.21583,-1.28137,-0.08535,-1.36149,-1.39979,-1.39503,-1.40095,-1.56783,-1.20466,-1.24482,-1.60767,-1.06221,-1.12665,-1.20963,-1.48332,-0.62868,-0.72316,-1.23051,-1.43337,-1.08902,-0.70613,-1.26183,-1.44434,-1.47218,-1.34158,-1.22961,0.80078,-0.22883,-1.32403
"73",-0.30212,-0.58643,0.32892,-0.0607,-0.88729,-0.00017,-0.25605,0.35845,-0.10733,0.05051,-0.41278,-0.08902,-0.00691,-0.61855,-1.39503,-0.43132,-0.7501,-0.27739,-1.24482,-0.96629,-1.04403,-0.87742,-0.09163,-0.01355,-1.25268,-0.3727,0.30766,0.19911,-0.70496,-0.02302,0.41851,0.27284,-0.25434,-0.07754,-0.05854,0.28281,-0.01086,-1.32403
"74",1.03841,1.79074,1.48385,1.33192,1.08647,2.09611,1.72864,1.58165,1.89607,1.48031,1.79745,2.11719,0.91841,2.11994,1.16667,1.09155,2.05573,0.83618,0.85438,1.16448,1.67952,0.6887,1.40481,1.48544,1.50453,1.39973,0.83192,0.40071,0.74161,-0.62929,1.96746,1.05106,0.25107,1.45278,1.7825,0.636,0.40776,0.01463
"75",-1.45769,-0.16894,-1.44486,-1.40715,0.07175,-1.21719,-1.37386,-1.36832,-0.52783,-1.21583,0.83102,-1.03209,-0.55871,-0.13103,-0.19251,-0.44854,-0.38085,-1.12169,-1.24482,0.46366,1.09017,-0.86292,-0.9406,-0.88606,-1.25268,-1.27619,-1.23051,-0.60662,0.25723,-1.29865,-1.26183,-1.13703,-1.47218,-1.34158,-1.22961,-0.83149,-1.34579,-0.45456
"76",-1.45769,-1.36803,-1.46227,-1.40715,-1.42668,-1.21719,-1.37386,-1.36832,-1.47649,-1.21583,-1.28137,-1.03209,-1.36149,-1.39979,-1.07344,-1.40095,-1.56783,-1.20466,-0.90947,1.31504,-1.06221,-1.12665,-1.20963,-1.48332,-1.25268,-1.27619,-1.23051,-0.84434,-1.08902,-1.29865,-0.68751,-1.44434,-1.47218,-1.34158,-1.22961,-1.39906,-1.34579,-0.61357
"77",0.28297,0.64812,0.97755,0.101,0.59752,0.38204,-1.37386,-0.81257,1.04565,0.83907,0.76642,0.49579,0.99044,0.21094,0.36652,0.37561,0.50193,0.82922,0.62973,0.67374,1.12217,0.19498,0.58615,0.22701,-0.04705,0.16276,-1.05859,0.86715,-0.5569,0.3262,0.02651,0.3176,0.04021,0.35716,-0.42929,-0.42487,0.06555,-0.58106
"78",1.31844,1.13094,1.37439,1.66758,1.7999,1.3941,1.10986,1.05627,1.43904,1.17834,1.50731,1.13008,1.5066,1.50773,1.36559,1.42182,1.23633,1.29025,1.44485,1.71091,1.46502,1.516,1.14008,1.72237,0.93733,1.15835,1.44056,1.2625,1.41907,1.20049,1.52647,0.68482,0.7933,1.15951,1.27739,0.30874,0.91827,0.84092
"79",-0.16295,-1.3942,-0.36589,-0.043,0.03423,-1.21719,-0.01604,-1.36832,-0.89537,-0.92616,-1.28137,-0.5755,-0.47707,-0.54982,-0.47138,-0.27448,-0.10797,-0.63878,-0.43587,0.09298,-1.06221,-1.12665,-1.20963,-0.35465,-1.25268,-0.94588,-0.47425,-1.34661,-1.08902,-0.67842,-0.41724,-1.44434,-0.67176,-0.85599,-0.86212,-0.81077,-1.34579,-1.32403
"80",-1.45769,-1.3942,-1.46227,-1.40715,-1.42668,-1.21719,-1.37386,-1.36832,-1.47649,-1.21583,-1.28137,-1.03209,0.38333,-1.39979,-1.39503,-1.40095,-1.56783,-1.20466,-0.24321,-1.59157,-1.06221,-1.12665,-1.20963,-1.48332,-1.25268,-1.27619,-1.23051,-1.43337,-1.08902,-1.29865,-1.26183,-1.44434,-1.47218,-1.34158,-1.22961,-1.39906,-1.34579,-1.32403
"81",0.19505,0.62399,0.87229,0.41589,1.27093,0.61533,0.33006,-0.1326,1.06602,1.0442,0.93463,-0.78472,1.19174,0.71666,0.95109,0.74396,0.0753,1.14244,0.85969,1.40801,2.11669,-0.36907,-0.05857,1.01524,1.32977,0.69253,1.40666,0.6292,1.04088,0.40214,-0.19897,-0.63921,-1.22731,0.67926,-0.52782,-0.43522,-0.16785,-0.67788
"82",-1.2228,-1.28599,-0.49054,-0.81987,-1.03269,-1.21719,-0.27313,-1.36832,-0.48965,-1.11981,-0.63587,-1.03209,-0.99141,-0.29989,-1.39503,-1.22018,0.20323,-1.1129,-1.24482,-1.02772,-1.06221,-0.90711,-1.20963,-0.45257,-1.21631,-1.02682,0.08377,-0.30877,-0.96691,-0.6516,0.29079,0.11081,-0.20387,0.90533,-0.01033,-1.00854,-1.34579,-1.02558
"83",0.2927,0.6001,0.66099,0.26766,0.48344,-0.21296,0.28216,0.15679,0.69034,0.28331,0.48689,0.3894,0.29429,0.30161,0.06402,0.15888,-0.26456,-0.39862,-0.45661,0.94258,1.43105,0.44856,0.26706,0.64943,-0.04202,-0.30899,0.58537,0.0188,0.35322,0.37434,0.37793,-0.09311,0.28613,-0.11031,-0.10927,-0.0421,0.64339,-0.53059
"84",-1.45769,-1.3942,-1.46227,-1.40715,-0.55221,-1.21719,-0.24205,-1.36832,-1.0102,-0.35089,-1.28137,-1.03209,-0.2051,-0.71015,-0.53555,-0.48033,-1.23061,-1.20466,-0.90276,0.31739,-0.01476,-1.12665,-1.20963,-0.28936,-1.25268,-1.27619,-1.23051,-1.43337,-1.08902,-1.29865,-1.26183,-0.93364,-1.47218,-1.34158,-1.22961,-1.39906,-1.34579,-1.32403
"85",2.09511,1.71953,-1.46227,-1.39781,0.93232,-1.21719,-0.97062,1.49964,1.00476,-1.09527,-1.28137,1.61853,1.94526,-1.39979,-0.55575,1.62,2.09998,0.39541,2.34015,1.48474,-1.06221,-1.12665,-0.97802,-0.46516,1.65274,2.48394,-0.10468,1.57575,1.25281,-1.29865,1.17196,1.11774,1.41598,0.57499,0.63894,-0.92935,-0.11091,1.15591
"86",0.27736,-0.84949,-0.18809,0.72946,0.87234,0.28239,0.5251,-0.15159,0.4077,-1.21583,-0.22543,1.53233,1.32904,-0.98318,0.80011,0.73303,0.60898,-0.17302,0.91724,0.64058,0.46698,0.22978,-1.20963,0.74576,0.77957,1.20542,-0.20086,-0.06023,-0.27702,-0.04622,0.76475,1.36595,0.17131,1.29221,0.80171,0.61124,0.11401,-1.32403
"87",-0.42304,0.91162,0.16977,0.04283,1.0533,0.29522,0.3118,0.30191,0.73258,0.74136,1.03533,0.94454,1.01059,0.4974,0.80449,0.28711,0.80894,0.14429,0.8469,1.51436,1.5793,1.52885,0.55998,0.82675,0.29722,-0.27714,0.27193,0.83308,1.01882,0.68958,0.77491,0.60436,0.48326,0.70308,0.60724,0.16635,0.32956,0.62402
"88",-1.45769,-1.3942,-1.46227,-1.40715,-1.42668,-1.21719,-1.37386,-1.36832,0.31765,-1.21583,-1.28137,-1.03209,-1.36149,-1.39979,-1.39503,-1.40095,-1.56783,-1.20466,-1.24482,-1.60767,-1.06221,-1.12665,-1.20963,-1.48332,-1.25268,-1.27619,-1.23051,-1.43337,-1.08902,-1.29865,-1.26183,-1.44434,-1.47218,-1.34158,-1.22961,-1.39906,-1.34579,-1.32403
"89",-1.45769,-1.22542,-1.46227,-1.40715,-0.45966,-1.21719,-1.37386,-1.36832,-1.47649,-1.21583,-1.28137,-1.03209,-1.05156,-1.14337,-0.65284,-1.40095,-1.56783,-1.20466,-1.24482,0.00268,-1.06221,-1.12665,-1.20963,-1.48332,-1.25268,-1.27619,-1.23051,-1.43337,-1.08902,-1.29865,-1.26183,-1.44434,-1.47218,-1.34158,-1.22961,-1.39906,-1.34579,-1.32403
"90",1.48677,2.35303,2.20061,2.29661,2.6751,2.45125,2.35828,2.41655,2.29919,2.52638,2.19153,2.78445,2.23317,2.47717,2.39684,2.15485,2.2625,2.12523,2.51222,2.1824,0.02821,2.46615,2.32847,2.58716,2.48484,2.1749,2.04607,2.5781,2.42698,2.57391,2.76452,1.54593,2.17775,2.78319,2.80418,2.50042,2.34131,2.31817
"91",0.12646,-0.29514,0.20873,0.00403,-0.75265,0.05566,0.08519,0.30337,0.02914,0.08024,0.0703,0.24674,-0.40832,-0.0966,-0.32358,-0.2404,-0.92052,-0.31485,-0.55831,-0.57477,0.40042,0.31679,0.12887,0.05989,-0.32824,-0.20781,-0.42885,-0.07444,-0.52583,-1.13451,0.29551,0.13102,0.08756,-0.59542,0.56075,0.1196,-0.00183,-0.01695
"92",1.11918,1.15415,1.2236,1.54724,1.53745,1.01212,1.4769,0.88421,1.28267,1.21314,0.66471,1.37946,1.36088,0.50095,1.7485,1.20012,1.0434,1.81185,1.35582,1.44299,1.36954,1.06446,0.68154,1.11977,0.95035,1.467,1.54401,1.07317,0.89548,1.23032,1.58221,1.29565,0.74339,1.2953,1.64983,1.07706,0.86164,0.96506
"93",1.20689,0.51105,1.20264,1.72492,1.88183,1.02382,1.2554,0.54718,1.26556,0.6133,1.18959,0.89237,1.08412,0.70539,1.16135,0.70257,0.47744,1.22768,1.0175,1.04579,-0.39878,1.08412,0.84342,1.4202,0.51935,-0.09068,0.82235,1.07085,0.72313,1.13996,0.92819,0.36497,0.64493,0.94679,1.37779,0.86092,0.4111,0.58737
"94",0.80315,0.47211,0.42749,0.73426,1.23078,-0.83464,0.83792,0.37475,0.30097,0.08919,0.04555,0.47336,1.37818,0.96135,1.03346,0.67323,0.71883,0.2239,1.34759,1.88346,1.19014,0.38496,-0.19815,0.96277,0.84458,0.21749,0.22678,0.58668,0.18884,-0.18378,0.622,1.68114,0.37349,1.20252,0.52634,0.08133,0.1524,-0.2899
"95",0.55356,0.83434,1.48724,0.88107,1.10051,1.09107,0.01613,-0.51159,1.61668,1.846,1.59602,0.83865,1.52501,1.25162,1.11445,-0.31584,0.52217,1.35912,0.46715,-0.29359,2.06704,0.82707,1.11047,1.15311,0.68244,0.182,0.19405,1.7499,1.49079,0.70502,0.75915,-1.44434,0.10962,0.37276,1.16952,0.88785,1.22818,0.78961
"96",0.86019,-0.14271,0.67037,0.70706,0.87697,0.15182,0.71771,0.25247,0.93324,0.22176,0.25715,-0.02151,1.05876,0.46731,0.91778,0.95083,0.5999,0.2666,1.12844,1.18837,1.53376,-0.01877,0.40826,0.89907,-0.22475,0.62788,0.68938,-0.01314,-0.20573,-0.46365,0.52542,-0.22934,-0.36515,-0.22708,-0.07911,0.00368,-0.17442,-0.8647
"97",-0.09735,0.39809,0.00562,-0.22642,0.05505,-0.19119,-0.50701,-0.26104,0.21228,0.40482,0.40776,0.22034,0.68073,-0.69281,-0.23881,0.11004,-0.81699,-0.83376,0.15014,0.52916,-0.28178,0.57224,0.13373,0.12293,-0.31129,0.02235,-0.02525,0.1217,0.28751,0.42598,-0.10825,0.05067,-0.14882,-0.34234,-0.08806,0.03384,0.55692,-0.10462
"98",0.012,0.81337,0.10419,0.47071,0.54389,0.367,0.40527,0.55936,0.67827,0.68248,0.37203,0.84571,1.00514,0.33749,0.3994,0.48032,-0.3207,-0.22727,0.48768,0.944,1.44011,-0.37336,0.5831,1.06988,0.06244,0.38158,0.51697,0.31553,0.34526,0.81214,0.45603,0.64506,-0.07826,0.3471,0.67238,0.07572,0.10928,0.04114
"99",-0.09524,0.37678,0.49264,-0.10883,0.28288,-0.44806,0.1941,0.15508,0.54465,-0.02449,0.64228,0.13946,0.37594,0.2317,0.35326,-0.0745,0.37255,0.17463,-0.01449,0.63181,1.48585,0.59111,0.10171,0.37661,-0.35251,-0.25854,0.4368,0.00952,0.9832,0.44416,0.33542,-0.10104,0.30584,0.0977,-0.50453,0.11424,0.74636,0.44986
"100",-0.41407,-0.43934,-0.13406,-0.24526,-1.42668,-0.28491,0.30099,0.53371,-0.62838,-0.68526,-1.28137,-1.03209,-1.17852,-0.54615,-1.39503,-0.63192,-1.51061,-0.01245,-0.47782,0.27991,-1.06221,0.11104,-0.39831,-0.38326,0.1664,-1.27619,0.31866,-0.18293,-1.08902,-1.19777,-0.05096,0.15677,-0.19607,0.44568,0.45193,-0.25138,-0.06715,0.35693
"101",-0.29425,0.0273,0.44474,0.65332,0.1166,-0.49375,0.9886,-1.06819,-0.62838,-1.21583,-0.29579,-0.16555,0.66033,-0.79251,0.72927,-0.35594,0.55783,0.21071,-0.29847,0.61769,0.46872,-0.42186,-0.59791,0.53771,0.83389,0.60045,-0.68678,-0.09722,0.34125,0.01985,0.67593,-0.15439,-0.06983,0.39223,0.66551,0.81882,0.42543,1.08825
"102",1.08409,1.24134,0.8122,1.456,1.29823,0.96291,1.36602,1.21764,1.24464,1.0442,1.14725,1.11847,1.30816,1.35499,1.43023,1.09155,2.12007,1.5144,1.02377,1.35925,2.11957,1.34855,1.33446,1.38953,1.08189,1.35752,1.2125,1.13644,1.1658,0.9519,1.02633,0.86348,1.04156,1.41935,1.324,1.12183,0.98119,0.94527
"103",-0.89023,0.47318,-0.43964,-0.81987,-1.39034,-0.52405,-1.13605,-1.36832,0.09734,-0.18372,1.15649,-1.03209,-0.32244,-1.12948,-0.95875,-1.40095,-1.56783,0.95149,-1.24482,-0.48405,0.91733,-0.44012,-0.88358,-0.82365,-0.12338,-1.27619,-1.23051,-0.65951,-0.24634,-0.68624,-0.46003,-0.96973,-0.5317,-0.7211,-1.22961,0.26281,-1.08164,-0.19384
"104",1.77948,2.24397,2.17935,2.37008,2.56539,2.18437,2.199,1.9118,2.36093,2.05403,2.40502,1.63489,2.25264,2.34389,2.43914,2.52995,2.33341,2.52242,2.26253,2.39704,3.18155,2.1718,2.54108,2.37747,1.56908,2.16828,2.25104,1.92036,2.30346,2.01088,2.33758,0.95975,0.88849,2.28758,2.15176,1.63291,1.63233,1.86606
"105",-1.3782,0.15306,-0.45628,-0.71552,-1.42668,-0.30207,-0.11734,-0.4202,-0.62838,-1.21583,0.23706,-1.03209,-1.36149,-0.22187,-0.55235,-0.74837,-0.24664,0.34285,-1.24482,-0.26032,-0.02954,-0.51693,-0.11015,-0.4557,-0.54289,-0.2254,0.62177,-0.44865,0.4034,0.45607,-0.16419,-0.53306,-0.15251,0.31323,0.66275,-0.31649,0.38515,0.38073
"106",1.64516,1.69797,1.43115,1.42717,1.72986,1.22863,1.44184,1.40083,1.51106,1.9469,1.64521,2.04467,2.15022,1.15053,1.53546,1.81787,1.70495,1.60121,1.85064,1.87709,2.08687,1.72101,1.5116,1.4996,1.61058,1.32661,1.51625,1.78053,1.27961,1.6308,1.48839,1.36711,1.52941,1.596,1.27224,1.48934,1.40769,0.95044
"107",-1.45769,-1.3942,-1.46227,-1.40715,-1.42668,-1.21719,-1.37386,-1.36832,-1.47649,-1.21583,-1.28137,-1.03209,-1.36149,0.06236,-1.31097,-1.06841,-1.56783,-1.20466,-1.24482,-1.60767,0.98491,-0.86292,-1.20963,-1.48332,-1.25268,-1.27619,-1.23051,-1.43337,-1.08902,-1.29865,-1.26183,-1.44434,-1.47218,-1.34158,-1.22961,-1.39906,-1.34579,-1.32403
"108",-1.00702,-0.89365,-1.21154,-1.40715,-1.42668,-0.76365,-1.37386,-1.36832,-0.86998,-0.8489,-0.90227,0.04803,-1.36149,-1.08245,-1.39503,-1.40095,-1.56783,-1.20466,-1.24482,-1.40686,-1.06221,-1.12665,-0.69544,-1.20873,-0.15406,-1.23113,-0.73014,-0.08473,-0.46664,-0.40013,-0.66887,-0.5428,-0.07151,-0.59948,-0.3321,0.29695,-0.23353,-0.67345
"109",0.26033,0.39458,0.35933,0.27081,1.05585,0.19132,0.08715,-0.01178,-0.09382,-0.23932,0.3333,-0.54561,0.30509,0.13526,0.2598,0.27098,0.10739,0.13236,0.04193,0.62869,-0.77994,-0.31906,-0.24356,0.55923,-0.04453,0.07299,0.65682,0.04787,0.24618,0.2527,0.47678,-0.14598,-0.12704,0.24148,0.07692,-0.56157,0.00711,-0.3104
"110",0.28715,0.19376,0.41718,0.15044,-0.29021,-0.0977,-0.12958,0.09305,-0.06097,0.19036,-0.07029,0.45252,-0.33066,-0.06559,-0.76627,-0.12252,-0.29216,-0.07291,-0.10011,-0.31988,-0.6423,0.30634,-0.10393,-0.42788,-0.19464,0.02008,0.27001,0.17766,-0.02564,-0.03722,0.28127,0.07881,0.33249,0.29351,0.03295,0.13022,0.12338,-0.00208
"111",0.21483,0.9959,0.37687,0.01026,0.83277,0.0318,1.19177,0.57354,0.2861,0.29407,0.63358,0.98678,0.86239,-0.35185,0.46813,0.98897,-0.15118,0.11541,1.87732,0.92034,1.4274,0.97628,-0.19135,-0.13911,0.68818,0.73639,0.75247,1.77438,0.1099,0.33765,0.01799,0.17305,0.80549,0.44438,0.54526,0.19612,0.62366,0.49603
"112",-0.3343,-0.11305,0.3197,0.5497,1.7651,-1.0326,1.62092,-0.72301,0.31971,0.48066,0.34539,0.15389,1.16831,-0.01268,1.99198,0.6162,0.09683,1.32146,1.06907,1.27559,1.51067,-1.12665,-1.20963,1.58143,-0.48439,-0.27714,0.05526,-1.10145,0.09433,0.03475,0.22532,-0.5626,-1.14137,0.45472,0.57599,0.10613,-0.26225,-1.32403
"113",0.54202,-0.30027,0.47243,0.40507,0.61302,0.02208,0.45269,0.05943,-0.16359,-0.00454,0.33786,0.83723,0.19374,0.52654,-0.13573,0.08663,-0.59754,0.8327,0.55262,-0.51318,0.27464,0.14899,-0.3295,0.46297,0.21717,0.59316,0.48081,-0.02469,0.23499,0.95513,0.75822,-0.04506,0.82464,0.47631,0.70073,0.89628,0.92868,0.3958
"114",-0.27103,0.03615,-0.28164,-0.53998,0.35872,-0.54631,-0.43596,-1.36832,0.13271,-0.52009,-0.32051,-0.30672,0.41587,-0.18644,0.08402,-0.37183,-0.67921,-0.19301,-1.24482,-0.08879,0.50771,-1.12665,-1.20963,-0.23573,-1.06072,-1.07012,-0.8295,-0.74084,-0.42003,0.06219,-1.0839,-1.44434,-0.66502,-0.71186,0.05389,-0.46708,-0.13575,-1.29724
"115",0.57519,0.33884,-0.27023,0.14148,0.36276,-0.19736,0.72069,-0.35197,0.25334,-0.27172,-0.10913,0.98435,1.39475,-0.29429,-0.02834,0.04006,0.57545,-0.31868,0.65236,0.71174,0.35647,-0.30296,-0.19135,0.62495,0.11482,0.21932,-1.23051,0.35848,1.11292,1.25238,1.04554,0.81475,0.53204,1.20309,0.93377,1.06687,0.55033,0.10139
"116",-1.45769,-1.3942,-1.46227,-0.65049,-1.42668,-1.21719,0.60809,-1.36832,-1.47649,-1.21583,-1.28137,-1.03209,-1.36149,-1.39979,-1.39503,-1.40095,-1.56783,-1.20466,-1.24482,-1.59958,-0.87967,-1.12665,-1.20963,0.07069,-1.25268,-1.27619,-1.23051,-1.43337,-1.08902,-1.29865,-1.26183,-1.44434,-1.47218,-1.34158,-1.22961,-1.39906,-1.34579,-1.32403
"117",1.49356,1.84372,1.74208,1.90937,1.93302,2.02548,1.74103,1.74273,1.82838,1.8656,1.92616,2.24377,1.88293,1.87997,1.69736,1.88722,1.81105,1.63557,1.57764,1.93833,3.04121,1.62534,1.75299,1.86122,1.7065,1.18379,1.84791,1.29488,2.18937,1.70258,2.01212,1.40747,0.93187,1.59932,1.62191,1.30835,1.2139,0.65415
"118",-0.80006,0.15152,-0.5539,0.50677,-1.42668,0.11277,0.23667,0.05943,0.37165,-0.76627,0.28966,-0.14195,-1.36149,-0.02928,-0.00615,-0.68389,0.21255,-0.13425,-0.39175,-0.75287,-1.06221,0.02462,0.58005,-1.29675,-0.52579,-0.94588,0.75132,-0.60296,-1.08902,0.2047,0.59882,0.46558,-0.36989,-0.85063,0.33325,-0.55552,0.36428,-1.02558
"119",-1.09606,-0.33438,0.6208,0.4833,0.25916,0.62175,0.88565,0.62407,0.39365,0.34943,0.11786,-1.03209,-0.17689,-0.06559,0.11956,0.3535,-0.56076,0.32533,-0.87637,-1.60767,0.09564,0.55783,0.28794,0.52896,0.04887,0.33599,-0.32227,0.39706,0.22138,-1.29865,0.65306,-0.69162,-0.59114,0.73391,0.71131,0.41167,-0.44306,-0.82204
"120",0.12646,0.05185,0.63386,0.33888,-0.18502,-0.31603,0.14215,0.20993,-0.24558,0.08024,0.40636,0.07947,0.12742,0.02164,-0.31318,0.3108,0.0432,0.34862,-0.044,-0.31655,-1.06221,0.71913,-0.1164,0.45111,0.08023,0.17627,0.70161,-0.03052,-0.40202,-0.19022,0.1436,-0.20888,0.29055,0.37416,-0.96001,0.5586,-0.16567,-0.25581
"121",0.77161,1.09121,1.31632,0.59963,0.46318,1.11094,0.71272,-0.37313,1.22497,1.50885,0.10031,-0.33001,1.19223,0.46731,0.3581,-0.34654,1.15352,1.46397,-0.07727,0.14176,-1.05307,0.13399,0.15292,0.78001,-0.31803,-0.05554,0.80509,0.62731,0.8454,-0.87536,0.75634,-1.44434,-0.14882,-1.34158,0.23953,-1.39906,-0.29196,-1.32403
"122",-0.96282,-0.68012,-0.30962,-1.40715,-0.29293,-0.83464,-0.75499,-1.36832,-0.54473,-0.76627,-0.76954,-0.85497,-0.30088,-0.41642,-1.14353,-0.30384,-0.16234,-1.20466,-0.69876,-0.08628,0.09564,-1.12665,-1.0912,-0.48762,-1.25268,-0.97208,-0.39715,-1.05824,-1.08902,-0.75165,-0.66887,-1.25918,-0.60981,-0.98902,-0.94541,-0.84844,-0.65682,-0.7714
"123",-1.45769,-1.3942,-1.46227,-1.40715,0.26066,-1.21719,-1.37386,-1.36832,-1.47649,-1.21583,-1.28137,-1.03209,-1.36149,-1.39979,0.1522,-1.40095,-1.56783,-1.20466,-1.24482,-0.30335,-1.06221,-1.12665,-1.20963,-1.48332,-1.25268,-1.27619,-1.23051,-1.43337,-1.08902,-1.29865,-1.26183,-1.44434,-1.47218,-1.34158,-1.22961,-1.39906,-1.34579,-1.32403
"124",0.97661,0.21559,0.40149,1.07024,1.08278,-0.24173,1.17303,2.12134,1.11674,0.08919,1.10218,-0.08535,1.45774,0.76665,1.10827,1.47035,0.53352,1.22999,1.44772,2.5026,1.02356,0.08487,-0.3295,1.10442,-0.57805,1.17539,1.42376,0.56566,0.95556,0.6191,0.28921,-0.16076,0.36847,0.68528,0.70073,0.51578,1.15238,0.65415
"125",2.56324,2.71444,2.78463,2.6675,2.9081,2.66808,2.62212,2.84781,2.84099,3.35,2.84681,3.1311,2.13917,2.63794,1.9459,2.34379,2.18528,2.40687,2.12341,1.88624,1.58033,2.5682,2.40138,2.52015,2.15646,2.40268,2.63346,2.94154,2.77215,2.8627,3.27934,2.90395,2.59634,3.12304,2.84727,2.69328,2.70057,2.41306
"126",-1.27427,-0.66834,-0.58252,-1.40715,-0.03531,-1.21719,-1.17297,-1.36832,-0.04343,-0.64481,-0.20315,-1.03209,0.13558,-0.27223,-0.48385,-0.67063,-1.25362,-1.20466,-0.6462,0.53794,0.50771,-1.12665,-0.81672,-0.45884,-1.25268,-1.27619,-0.30444,-1.43337,-1.08902,-1.29865,-1.26183,-1.44434,-1.47218,-1.34158,-0.79779,-1.39906,-1.34579,-1.32403
"127",-0.4321,0.33508,0.06639,-0.17457,0.07725,0.32741,0.01191,0.22908,0.22733,-0.07368,0.42305,-0.19383,0.26671,-0.01887,0.09386,0.10036,0.4214,-0.11854,-0.17835,0.61027,1.632,-0.1973,-0.1846,0.25538,-0.61926,-0.10356,0.16873,-0.4425,-0.52583,-0.2861,0.18362,-0.02471,-1.47218,-0.11749,-0.30549,-0.71063,-0.66455,-0.97486
"128",1.17875,1.59975,1.40559,1.39127,1.50984,1.50232,0.97738,1.29735,1.49491,1.50024,1.36329,1.45965,1.67113,1.07069,1.24518,1.27241,1.37293,1.20431,0.98275,1.42441,1.48927,0.83794,1.29215,1.15311,1.21926,1.22471,0.63229,1.06326,1.27888,1.06857,1.47672,0.97364,0.57426,1.3828,1.34066,1.1069,0.93715,0.85002
"129",0.68722,0.34631,0.7901,1.22192,0.31453,1.23063,0.93658,1.12499,0.25445,0.58774,0.5632,1.43543,0.509,0.00161,0.58669,1.01382,1.1051,0.59291,0.95632,0.87549,1.71049,-0.19019,1.19509,0.91304,0.46425,0.73325,1.41068,0.39828,0.88658,0.19934,1.18425,0.73078,0.83171,1.0689,0.95856,0.84768,1.18685,1.10518
"130",-0.48197,-0.09042,0.29264,-0.31584,1.02418,-1.21719,0.48258,0.31494,-0.52227,-0.31909,-0.52726,-0.06719,-0.68904,0.24268,0.46278,0.92751,0.08133,0.12755,0.23112,-0.82417,-1.06221,0.30634,-0.40674,0.50785,0.01641,-0.42263,-1.23051,0.8086,0.56039,-1.29865,0.27165,0.48234,0.77344,0.71767,0.45193,-0.191,1.00155,-0.04303
